Date,Close,High,Low,Open,Volume,sma_5
2023-01-18,1.0793308019638062,1.0884472131729126,1.0767043828964231,1.0793308019638062,0,1.0814859390258789
2023-01-19,1.0797853469848633,1.0833063125610352,1.0782949924468994,1.0797853469848633,0,1.0821229934692382
2023-01-20,1.083388328552246,1.0856584310531616,1.0804619789123535,1.083388328552246,0,1.0815958738327027
2023-01-23,1.086507797241211,1.0919533967971802,1.0847516059875488,1.0864723920822144,0,1.0824050426483154
2023-01-24,1.0874292850494385,1.089680790901184,1.0839285850524902,1.0874292850494385,0,1.083288311958313
2023-01-25,1.088814616203308,1.0922634601593018,1.0858116149902344,1.088814616203308,0,1.0851850748062133
2023-01-26,1.0922038555145264,1.0932546854019165,1.0851635932922363,1.0922038555145264,0,1.087668776512146
2023-01-27,1.0894432067871094,1.0901559591293335,1.0838816165924072,1.0894432067871094,0,1.0888797521591187
2023-01-30,1.0871455669403076,1.0915005207061768,1.0854581594467163,1.0871455669403076,0,1.089007306098938
2023-01-31,1.0850694179534912,1.0868383646011353,1.0804152488708496,1.0850694179534912,0,1.0885353326797484
2023-02-01,1.0860947370529177,1.092442512512207,1.085293173789978,1.0860947370529177,0,1.0879913568496704
2023-02-02,1.1012852191925049,1.102657437324524,1.088767170906067,1.1012852191925049,0,1.0898076295852661
2023-02-03,1.09051251411438,1.094067931175232,1.0811045169830322,1.09051251411438,0,1.0900214910507204
2023-02-06,1.079086184501648,1.0800302028656006,1.0718343257904053,1.079086184501648,0,1.0884096145629885
2023-02-07,1.0730764865875244,1.0745997428894043,1.0669511556625366,1.0730764865875244,0,1.086011028289795
2023-02-08,1.0729728937149048,1.0760208368301392,1.071684956550598,1.0729728937149048,0,1.0833866596221924
2023-02-09,1.0715816020965576,1.0790396928787231,1.0711569786071775,1.0715816020965576,0,1.0774459362030029
2023-02-10,1.0742292404174805,1.0751763582229614,1.0669283866882324,1.0742292404174805,0,1.0741892814636231
2023-02-13,1.0677714347839355,1.0725010633468628,1.065723180770874,1.0677714347839355,0,1.0719263315200807
2023-02-14,1.073041915893555,1.0798436403274536,1.0709964036941528,1.073041915893555,0,1.0719194173812867
2023-02-15,1.0735719203948977,1.0744600296020508,1.066598415374756,1.0735719203948977,0,1.0720392227172852
2023-02-16,1.0691757202148438,1.0722250938415527,1.0655754804611206,1.0691757202148438,0,1.0715580463409424
2023-02-17,1.0665756464004517,1.0681477785110474,1.0613795518875122,1.0665756464004517,0,1.0700273275375367
2023-02-20,1.0684444904327393,1.070549249649048,1.0671560764312744,1.0684444904327393,0,1.0701619386672974
2023-02-21,1.068261981010437,1.0695644617080688,1.0644866228103638,1.068261981010437,0,1.0692059516906738
2023-02-22,1.065200924873352,1.0665528774261477,1.061909317970276,1.065200924873352,0,1.0675317525863648
2023-02-23,1.0605803728103638,1.0630381107330322,1.0582010746002195,1.0605803728103638,0,1.0658126831054688
2023-02-24,1.0598047971725464,1.0614246129989624,1.053774118423462,1.0598047971725464,0,1.0644585132598876
2023-02-27,1.055475831031799,1.0618642568588257,1.0533522367477417,1.055475831031799,0,1.0618647813796998
2023-02-28,1.0611205101013184,1.0645002126693726,1.058234691619873,1.0611205101013184,0,1.060436487197876
2023-03-01,1.0577309131622314,1.0691070556640625,1.056568622589111,1.0577309131622314,0,1.058942484855652
2023-03-02,1.066894292831421,1.067270040512085,1.0583466291427612,1.066894292831421,0,1.0602052688598633
2023-03-03,1.0599732398986816,1.062925100326538,1.0591312646865845,1.0599732398986816,0,1.0602389574050903
2023-03-06,1.0626201629638672,1.0693814754486084,1.062304139137268,1.0626201629638672,0,1.0616678237915038
2023-03-07,1.0688328742980957,1.06963312625885,1.0571606159210205,1.0688328742980957,0,1.0632102966308594
2023-03-08,1.05507493019104,1.0573283433914185,1.0526647567749023,1.05507493019104,0,1.0626791000366211
2023-03-09,1.0549525022506714,1.0586491823196411,1.053851842880249,1.0549525022506714,0,1.0602907419204712
2023-03-10,1.0584698915481567,1.0698620080947876,1.0575743913650513,1.0584698915481567,0,1.0599900722503661
2023-03-13,1.0683646202087402,1.0737217664718628,1.0652350187301636,1.0683646202087402,0,1.061138963699341
2023-03-14,1.0725010633468628,1.0747140645980835,1.0679652690887451,1.0725010633468628,0,1.0618726015090942
2023-03-15,1.0727657079696655,1.0760092735290527,1.052033543586731,1.0727657079696655,0,1.0654107570648192
2023-03-16,1.0583354234695437,1.063456416130066,1.0555092096328735,1.0583354234695437,0,1.0660873413085938
2023-03-17,1.0614134073257446,1.0669625997543335,1.0612106323242188,1.0614134073257446,0,1.0666760444641112
2023-03-20,1.0678855180740356,1.0730534791946411,1.0632416009902954,1.0678855180740356,0,1.0665802240371705
2023-03-21,1.071914792060852,1.0787253379821775,1.070491909980774,1.071914792060852,0,1.0664629697799684
2023-03-22,1.0774236917495728,1.0801469087600708,1.0759514570236206,1.0774236917495728,0,1.0673945665359497
2023-03-23,1.0870392322540283,1.0928997993469238,1.0868619680404663,1.0870392322540283,0,1.0731353282928466
2023-03-24,1.0835057497024536,1.0839003324508667,1.0718917846679688,1.0835057497024536,0,1.0775537967681885
2023-03-27,1.077818512916565,1.0795999765396118,1.074806571006775,1.077818512916565,0,1.0795403957366942
2023-03-28,1.0807071924209597,1.08489990234375,1.0804035663604736,1.0807071924209597,0,1.0812988758087159
2023-03-29,1.0839520692825315,1.0871999263763428,1.0821340084075928,1.0839520692825315,0,1.0826045513153075
2023-03-30,1.0843634605407717,1.0923947095870972,1.0826963186264038,1.0843634605407717,0,1.0820693969726562
2023-03-31,1.0904649496078491,1.0925856828689575,1.086059331893921,1.0904649496078491,0,1.0834612369537353
2023-04-03,1.080333590507507,1.0915720462799072,1.078934907913208,1.080333590507507,0,1.0839642524719237
2023-04-04,1.091226577758789,1.0971648693084717,1.088387966156006,1.091226577758789,0,1.0860681295394898
2023-04-05,1.0960105657577517,1.0969241857528689,1.0905362367630005,1.0960105657577517,0,1.0884798288345336
2023-04-06,1.090334177017212,1.0930156707763672,1.0885539054870603,1.090334177017212,0,1.0896739721298219
2023-04-07,1.0920130014419556,1.0925379991531372,1.0881037712097168,1.0920130014419556,0,1.089983582496643
2023-04-10,1.0913575887680054,1.0918222665786743,1.0832475423812866,1.0913575887680054,0,1.0921883821487426
2023-04-11,1.086932897567749,1.0926692485809326,1.086802959442139,1.086932897567749,0,1.0913296461105346
2023-04-12,1.0917507410049438,1.099855899810791,1.091524362564087,1.0917507410049438,0,1.0904776811599732
2023-04-13,1.0999890565872192,1.106899976730347,1.0981649160385132,1.0999890565872192,0,1.0924086570739746
2023-04-14,1.1054610013961792,1.1075423955917358,1.097803235054016,1.1054610013961792,0,1.0950982570648193
2023-04-17,1.098659634590149,1.0999042987823486,1.0910717248916626,1.098659634590149,0,1.0965586662292481
2023-04-18,1.0925379991531372,1.0983458757400513,1.0922753810882568,1.0925379991531372,0,1.0976796865463256
2023-04-19,1.0975382328033447,1.098659634590149,1.0918341875076294,1.0975382328033447,0,1.098837184906006
2023-04-20,1.095218300819397,1.0989010334014893,1.0934339761734009,1.095218300819397,0,1.0978830337524415
2023-04-21,1.0970927476882937,1.099251389503479,1.0939722061157229,1.0970927476882937,0,1.0962093830108643
2023-04-24,1.0992271900177002,1.103423833847046,1.0968761444091797,1.0992271900177002,0,1.0963228940963745
2023-04-25,1.1059499979019165,1.1068068742752075,1.0969241857528689,1.1059499979019165,0,1.0990052938461303
2023-04-26,1.0978394746780396,1.109410047531128,1.0969241857528689,1.0978394746780396,0,1.0990655422210693
2023-04-27,1.1047282218933103,1.1065618991851809,1.0994206666946411,1.1047282218933103,0,1.100967526435852
2023-04-28,1.1032048463821411,1.1043744087219238,1.0965633392333984,1.1032048463821411,0,1.1021899461746216
2023-05-01,1.1010911464691162,1.103557825088501,1.0966956615447998,1.1010911464691162,0,1.1025627374649047
2023-05-02,1.0969241857528689,1.100521683692932,1.0943553447723389,1.0969241857528689,0,1.1007575750350953
2023-05-03,1.1010911464691162,1.1058155298233032,1.100594401359558,1.1010911464691162,0,1.1014079093933105
2023-05-04,1.1068925857543943,1.109139323234558,1.0986838340759275,1.1068925857543943,0,1.1018407821655274
2023-05-05,1.102292776107788,1.1048002243041992,1.0971648693084717,1.102292776107788,0,1.1016583681106566
2023-05-08,1.10186767578125,1.1053388118743896,1.1012487411499023,1.10186767578125,0,1.1018136739730835
2023-05-09,1.0996140241622925,1.1001100540161133,1.0944032669067385,1.0996140241622925,0,1.1023516416549684
2023-05-10,1.096467137336731,1.100473165512085,1.0942834615707395,1.096467137336731,0,1.1014268398284912
2023-05-11,1.098406195640564,1.0998680591583252,1.0901321172714231,1.098406195640564,0,1.099729561805725
2023-05-12,1.0912145376205444,1.0935176610946655,1.085564136505127,1.0912145376205444,0,1.0975139141082764
2023-05-15,1.0852696895599363,1.089205980300903,1.0848575830459597,1.0852696895599363,0,1.0941943168640136
2023-05-16,1.0873701572418213,1.090358018875122,1.0856702327728271,1.0873701572418213,0,1.0917455434799195
2023-05-17,1.0865668058395386,1.0875475406646729,1.081162929534912,1.0865668058395386,0,1.089765477180481
2023-05-18,1.0838346481323242,1.0849517583847046,1.0765421390533447,1.0838346481323242,0,1.086851167678833
2023-05-19,1.0775396823883057,1.082391619682312,1.0761018991470337,1.0775396823883057,0,1.0841161966323853
2023-05-22,1.0822745561599731,1.0830715894699097,1.0796570777893066,1.0822745561599731,0,1.0835171699523927
2023-05-23,1.0811045169830322,1.0821340084075928,1.076379895210266,1.0811045169830322,0,1.0822640419006349
2023-05-24,1.076971173286438,1.079936981201172,1.074968338012695,1.076971173286438,0,1.0803449153900146
2023-05-25,1.0757315158843994,1.0754191875457764,1.0709964036941528,1.0757315158843994,0,1.0787242889404296
2023-05-26,1.072443604469299,1.0757546424865725,1.0702054500579834,1.072443604469299,0,1.0777050733566285
2023-05-29,1.0723055601119995,1.0745755434036257,1.0706294775009155,1.0723055601119995,0,1.0757112741470336
2023-05-30,1.0707669258117676,1.0745755434036257,1.067338466644287,1.0707669258117676,0,1.0736437559127807
2023-05-31,1.073306918144226,1.0738831758499146,1.06516695022583,1.073306918144226,0,1.0729109048843384
2023-06-01,1.0695186853408811,1.0753995180130005,1.0664163827896118,1.0695186853408811,0,1.0716683387756347
2023-06-02,1.0760787725448608,1.077934741973877,1.071811318397522,1.0760787725448608,0,1.0723953723907471
2023-06-05,1.0698620080947876,1.0722709894180298,1.0674750804901123,1.0698620080947876,0,1.0719066619873048
2023-06-06,1.0711798667907717,1.073306918144226,1.0667349100112915,1.0711798667907717,0,1.0719892501831054
2023-06-07,1.0698047876358032,1.074021577835083,1.0668829679489136,1.0698047876358032,0,1.071288824081421
2023-06-08,1.0707440376281738,1.078283429145813,1.0702168941497805,1.0707440376281738,0,1.0715338945388795
2023-06-09,1.078271746635437,1.0787487030029297,1.0747718811035156,1.078271746635437,0,1.0719724893569946
2023-06-12,1.0750954151153564,1.0789697170257568,1.073433518409729,1.0750954151153564,0,1.0730191707611083
2023-06-13,1.0762988328933716,1.0822510719299316,1.076055645942688,1.0762988328933716,0,1.0740429639816285
2023-06-14,1.078934907913208,1.085835337638855,1.077574610710144,1.078934907913208,0,1.0758689880371093
2023-06-15,1.084304690361023,1.0938525199890137,1.0804269313812256,1.084304690361023,0,1.078581118583679
2023-06-16,1.0945948362350464,1.0970999002456665,1.0920130014419556,1.0945948362350464,0,1.0818457365036012
2023-06-19,1.0942115783691406,1.0949305295944214,1.0911003351211548,1.0942115783691406,0,1.085668969154358
2023-06-20,1.0924304723739624,1.0945229530334473,1.0894551277160645,1.0924304723739624,0,1.0888952970504762
2023-06-21,1.0920368432998655,1.0961307287216189,1.0906671285629272,1.0920368432998655,0,1.0915156841278075
2023-06-22,1.0992635488510132,1.1011154651641846,1.095110297203064,1.0992635488510132,0,1.0945074558258057
2023-06-23,1.0958904027938845,1.0958904027938845,1.0845046043395996,1.0958904027938845,0,1.0947665691375732
2023-06-26,1.0906671285629272,1.0921800136566162,1.088814616203308,1.0906671285629272,0,1.0940576791763306
2023-06-27,1.091048002243042,1.0976104736328125,1.0903223752975464,1.091048002243042,0,1.0937811851501464
2023-06-28,1.0957223176956177,1.0962508916854858,1.0899657011032104,1.0957223176956177,0,1.094518280029297
2023-06-29,1.0915838479995728,1.094067931175232,1.0862362384796145,1.0915838479995728,0,1.0929823398590088
2023-06-30,1.086802959442139,1.0933741331100464,1.0836466550827026,1.086802959442139,0,1.0911648511886596
2023-07-03,1.0907504558563232,1.093135118484497,1.0871810913085938,1.0907504558563232,0,1.0911815166473389
2023-07-04,1.091309905052185,1.0918222665786743,1.0890754461288452,1.091309905052185,0,1.0912338972091675
2023-07-05,1.0884946584701538,1.0906195640563965,1.086507797241211,1.0884946584701538,0,1.0897883653640748
2023-07-06,1.0856584310531616,1.0901559591293335,1.083435297012329,1.0856584310531616,0,1.0886032819747924
2023-07-07,1.0890636444091797,1.096467137336731,1.0868619680404663,1.0890636444091797,0,1.0890554189682007
2023-07-10,1.0969723463058472,1.0992755889892578,1.0944511890411377,1.0969723463058472,0,1.0902997970581054
2023-07-11,1.100594401359558,1.1025601625442505,1.0978635549545288,1.100594401359558,0,1.0921566963195801
2023-07-12,1.101406455039978,1.1125946044921875,1.1012852191925049,1.101406455039978,0,1.094739055633545
2023-07-13,1.1144545078277588,1.1196202039718628,1.113065242767334,1.1144545078277588,0,1.1004982709884643
2023-07-14,1.1223469972610474,1.12447988986969,1.1206114292144775,1.1223469972610474,0,1.107154941558838
2023-07-17,1.1227755546569824,1.125112533569336,1.1205486059188845,1.1227755546569824,0,1.112315583229065
2023-07-18,1.123759627342224,1.1275737285614014,1.1220070123672483,1.123759627342224,0,1.116948628425598
2023-07-19,1.1228890419006348,1.123974323272705,1.1176306009292605,1.1228890419006348,0,1.1212451457977295
2023-07-20,1.120523452758789,1.12296462059021,1.1133129596710205,1.120523452758789,0,1.1224589347839355
2023-07-21,1.113709807395935,1.1147029399871826,1.110962986946106,1.113709807395935,0,1.120731496810913
2023-07-24,1.112532615661621,1.114504098892212,1.1068804264068604,1.112532615661621,0,1.1186829090118409
2023-07-25,1.1063170433044434,1.1088933944702148,1.1022076606750488,1.1063170433044434,0,1.1151943922042846
2023-07-26,1.1050456762313845,1.1086474657058716,1.1038380861282349,1.1050456762313845,0,1.1116257190704346
2023-07-27,1.1078368425369265,1.115200161933899,1.0984907150268557,1.1078368425369265,0,1.109088397026062
2023-07-28,1.0978755950927734,1.1046794652938845,1.0947027206420898,1.0978755950927734,0,1.1059215545654297
2023-07-31,1.1024264097213743,1.1045451164245603,1.100618600845337,1.1024264097213743,0,1.1039003133773804
2023-08-01,1.0997591018676758,1.100231051445007,1.095446228981018,1.0997591018676758,0,1.1025887250900268
2023-08-02,1.100788116455078,1.1007033586502075,1.0919772386550903,1.100788116455078,0,1.1017372131347656
2023-08-03,1.0944151878356934,1.0953983068466189,1.0913575887680054,1.0944151878356934,0,1.0990528821945191
2023-08-04,1.095158338546753,1.1040940284729004,1.0936251878738403,1.095158338546753,0,1.098509430885315
2023-08-07,1.1002674102783203,1.1012003421783447,1.096611499786377,1.1002674102783203,0,1.0980776309967042
2023-08-08,1.100315809249878,1.1009820699691772,1.0930992364883425,1.100315809249878,0,1.0981889724731446
2023-08-09,1.0958904027938845,1.0994327068328855,1.0955902338027954,1.0958904027938845,0,1.0972094297409059
2023-08-10,1.0977671146392822,1.1058399677276611,1.096803903579712,1.0977671146392822,0,1.0978798151016236
2023-08-11,1.0981649160385132,1.1004369258880615,1.0951822996139526,1.0981649160385132,0,1.0984811305999755
2023-08-14,1.094439148902893,1.0960345268249512,1.087748646736145,1.094439148902893,0,1.0973154783248902
2023-08-15,1.0909883975982666,1.0949664115905762,1.0900845527648926,1.0909883975982666,0,1.0954499959945678
2023-08-16,1.0904173851013184,1.093469738960266,1.0897756814956665,1.0904173851013184,0,1.0943553924560547
2023-08-17,1.0874884128570557,1.0917268991470337,1.0862362384796145,1.0874884128570557,0,1.0922996520996093
2023-08-18,1.0874648094177246,1.089561939239502,1.0846457481384275,1.0874648094177246,0,1.0901596307754517
2023-08-21,1.087559461593628,1.0913575887680054,1.0870628356933594,1.087559461593628,0,1.0887836933135986
2023-08-22,1.0898351669311523,1.093199610710144,1.0834001302719116,1.0898351669311523,0,1.0885530471801759
2023-08-23,1.0846692323684692,1.0870510339736938,1.0802985429763794,1.0846692323684692,0,1.087403416633606
2023-08-24,1.086578607559204,1.0876895189285278,1.081548810005188,1.086578607559204,0,1.0872214555740356
2023-08-25,1.07991361618042,1.0839755535125732,1.076669692993164,1.07991361618042,0,1.0857112169265748
2023-08-28,1.0797386169433594,1.0821340084075928,1.079936981201172,1.0797386169433594,0,1.084147047996521
2023-08-29,1.082555651664734,1.0856702327728271,1.0783531665802002,1.082555651664734,0,1.0826911449432373
2023-08-30,1.0869210958480835,1.094546914100647,1.085611343383789,1.0869210958480835,0,1.0831415176391601
2023-08-31,1.0932546854019165,1.0939722061157229,1.0837171077728271,1.0932546854019165,0,1.0844767332077025
2023-09-01,1.0844104290008545,1.0880801677703855,1.0785857439041138,1.0844104290008545,0,1.0853760957717895
2023-09-04,1.07758629322052,1.080905795097351,1.0774004459381104,1.07758629322052,0,1.0849456310272216
2023-09-05,1.0794472694396973,1.07991361618042,1.0707554817199707,1.0794472694396973,0,1.0843239545822143
2023-09-06,1.0726161003112793,1.074818134307861,1.0705147981643677,1.0726161003112793,0,1.0814629554748536
2023-09-07,1.0724204778671265,1.073422074317932,1.068764328956604,1.0724204778671265,0,1.0772961139678956
2023-09-08,1.0697818994522097,1.0742061138153076,1.0695072412490845,1.0697818994522097,0,1.0743704080581666
2023-09-11,1.071811318397522,1.0756852626800537,1.0711455345153809,1.071811318397522,0,1.073215413093567
2023-09-12,1.0750375986099243,1.0762641429901123,1.070617914199829,1.0750375986099243,0,1.0723334789276122
2023-09-13,1.075326681137085,1.0765421390533447,1.0717424154281616,1.075326681137085,0,1.0728755950927735
2023-09-14,1.073422074317932,1.0755001306533811,1.065507411956787,1.073422074317932,0,1.0730759143829345
2023-09-15,1.0637166500091553,1.068764328956604,1.0634677410125732,1.0637166500091553,0,1.0718628644943238
2023-09-18,1.0668259859085083,1.0698162317276,1.0656323432922363,1.0668259859085083,0,1.070865797996521
2023-09-19,1.0692671537399292,1.071926236152649,1.0676347017288208,1.0692671537399292,0,1.0697117090225219
2023-09-20,1.0682048797607422,1.0726966857910156,1.0675777196884155,1.0682048797607422,0,1.0682873487472535
2023-09-21,1.065303087234497,1.0673611164093018,1.061909317970276,1.065303087234497,0,1.0666635513305665
2023-09-22,1.0661548376083374,1.0671560764312744,1.06152606010437,1.0661548376083374,0,1.0671511888504028
2023-09-25,1.0648492574691772,1.0655415058135986,1.0577309131622314,1.0648492574691772,0,1.0667558431625366
2023-09-26,1.0591648817062378,1.060895323753357,1.0568143129348757,1.0591648817062378,0,1.0647353887557984
2023-09-27,1.0569483041763306,1.057373046875,1.0509058237075806,1.0569483041763306,0,1.062484073638916
2023-09-28,1.0505305528640747,1.0578652620315552,1.049185872077942,1.0505305528640747,0,1.0595295667648315
2023-09-29,1.0562450885772705,1.0617965459823608,1.0558546781539917,1.0562450885772705,0,1.0575476169586182
2023-10-02,1.0565240383148191,1.0590976476669312,1.0492738485336304,1.0565240383148191,0,1.0558825731277464
2023-10-03,1.0480751991271973,1.049428105354309,1.0449867248535156,1.0480751991271973,0,1.0536646366119384
2023-10-04,1.0472300052642822,1.0532413721084597,1.045369029045105,1.0472300052642822,0,1.0517209768295288
2023-10-05,1.0507071018218994,1.0536853075027466,1.0500892400741575,1.0507071018218994,0,1.0517562866210937
2023-10-06,1.0546631813049316,1.0598160028457642,1.0483938455581665,1.0546631813049316,0,1.0514399051666259
2023-10-09,1.056747317314148,1.0576413869857788,1.0521442890167236,1.056747317314148,0,1.0514845609664918
2023-10-10,1.0578875541687012,1.061954379081726,1.0555983781814575,1.0578875541687012,0,1.0534470319747924
2023-10-11,1.0604791641235352,1.063354730606079,1.0592771768569946,1.0604791641235352,0,1.056096863746643
2023-10-12,1.0624282360076904,1.063908934593201,1.0545964241027832,1.0624282360076904,0,1.0584410905838013
2023-10-13,1.0536741018295288,1.0558546781539917,1.0496152639389038,1.0536741018295288,0,1.0582432746887207
2023-10-16,1.052155375480652,1.055464744567871,1.0516352653503418,1.052155375480652,0,1.0573248863220215
2023-10-17,1.055431246757507,1.0595004558563232,1.0533411502838137,1.055431246757507,0,1.0568336248397827
2023-10-18,1.057305932044983,1.0595465898513794,1.0527091026306152,1.057305932044983,0,1.0561989784240722
2023-10-19,1.053851842880249,1.0585371255874634,1.0528864860534668,1.053851842880249,0,1.054483699798584
2023-10-20,1.0586491823196411,1.0601080656051636,1.056579828262329,1.0586491823196411,0,1.0554787158966064
2023-10-23,1.0589966773986816,1.064736008644104,1.057183027267456,1.0589966773986816,0,1.0568469762802124
2023-10-24,1.0669853687286377,1.0690499544143677,1.0584250688552856,1.0669853687286377,0,1.0591578006744384
2023-10-25,1.059535264968872,1.0606703758239746,1.0566803216934204,1.059535264968872,0,1.0596036672592164
2023-10-26,1.056725025177002,1.056970715522766,1.0526316165924072,1.056725025177002,0,1.0601783037185668
2023-10-27,1.0564459562301636,1.0597710609436035,1.053629755973816,1.0564459562301636,0,1.0597376585006715
2023-10-30,1.0562450885772705,1.0625998973846436,1.054841160774231,1.0562450885772705,0,1.0591873407363892
2023-10-31,1.061503529548645,1.0669056177139282,1.0567585229873655,1.061503529548645,0,1.0580909729003907
2023-11-01,1.0579099655151367,1.0580778121948242,1.0522881746292114,1.0579099655151367,0,1.0577659130096435
2023-11-02,1.05870521068573,1.067008137702942,1.0584250688552856,1.05870521068573,0,1.0581619501113892
2023-11-03,1.061909317970276,1.0736998319625854,1.0615485906600952,1.061909317970276,0,1.0592546224594117
2023-11-06,1.073214769363403,1.075700283050537,1.0723400115966797,1.073214769363403,0,1.062648558616638
2023-11-07,1.0721560716629028,1.0721560716629028,1.0664732456207275,1.0721560716629028,0,1.0647790670394897
2023-11-08,1.0696102380752563,1.071604609489441,1.0660640001296997,1.0696102380752563,0,1.0671191215515137
2023-11-09,1.07104229927063,1.0728002786636353,1.0681477785110474,1.07104229927063,0,1.0695865392684936
2023-11-10,1.0667576789855957,1.0692557096481323,1.0657685995101929,1.0667576789855957,0,1.0705562114715577
2023-11-13,1.069015622138977,1.070549249649048,1.0665528774261477,1.069015622138977,0,1.0697163820266724
2023-11-14,1.0701825618743896,1.08672034740448,1.0693585872650146,1.0701825618743896,0,1.0693216800689698
2023-11-15,1.0878314971923828,1.0887316465377808,1.0832945108413696,1.0878314971923828,0,1.072965931892395
2023-11-16,1.0854581594467163,1.0893957614898682,1.0830950736999512,1.0854581594467163,0,1.0758491039276123
2023-11-17,1.0853756666183472,1.089229702949524,1.0825204849243164,1.0853756666183472,0,1.0795727014541625
2023-11-20,1.090702772140503,1.0945110321044922,1.0897995233535769,1.090702772140503,0,1.0839101314544677
2023-11-21,1.0945948362350464,1.096731662750244,1.0922993421554563,1.0945948362350464,0,1.088792586326599
2023-11-22,1.0918222665786743,1.092251539230347,1.0854581594467163,1.0918222665786743,0,1.0895907402038574
2023-11-23,1.0890873670578003,1.0927051305770874,1.0888028144836426,1.0890873670578003,0,1.0903165817260743
2023-11-24,1.0906314849853516,1.0944151878356934,1.089561939239502,1.0906314849853516,0,1.091367745399475
2023-11-27,1.0940439701080322,1.0959264039993286,1.0925856828689575,1.0940439701080322,0,1.092035984992981
2023-11-28,1.095842361450195,1.100715398788452,1.0935057401657104,1.095842361450195,0,1.0922854900360108
2023-11-29,1.100594401359558,1.1016855239868164,1.096118688583374,1.100594401359558,0,1.0940399169921875
2023-11-30,1.0973695516586304,1.098538875579834,1.08949077129364,1.0973695516586304,0,1.0956963539123534
2023-12-01,1.089205980300903,1.0913456678390503,1.0831537246704102,1.089205980300903,0,1.0954112529754638
2023-12-04,1.088814616203308,1.0887316465377808,1.0805671215057373,1.088814616203308,0,1.094365382194519
2023-12-05,1.0837758779525757,1.0848339796066284,1.078260064125061,1.0837758779525757,0,1.0919520854949951
2023-12-06,1.0793657302856443,1.0803686380386353,1.0773192644119265,1.0793657302856443,0,1.0877063512802123
2023-12-07,1.076669692993164,1.0796804428100586,1.0757662057876587,1.076669692993164,0,1.083566379547119
2023-12-08,1.079214334487915,1.0800535678863523,1.073145627975464,1.079214334487915,0,1.0815680503845215
2023-12-11,1.0765769481658936,1.077934741973877,1.0743216276168823,1.0765769481658936,0,1.0791205167770386
2023-12-12,1.076658010482788,1.0822042226791382,1.0761829614639282,1.076658010482788,0,1.077696943283081
2023-12-13,1.0798670053482056,1.0808240175247192,1.0774004459381104,1.0798670053482056,0,1.0777971982955932
2023-12-14,1.0886130332946775,1.1004126071929932,1.088020920753479,1.0886130332946775,0,1.080185866355896
2023-12-15,1.0993602275848389,1.100594401359558,1.090227127075195,1.0993602275848389,0,1.0842150449752808
2023-12-18,1.0895264148712158,1.0930036306381226,1.0894551277160645,1.0895264148712158,0,1.0868049383163452
2023-12-19,1.092382788658142,1.098799705505371,1.091607689857483,1.092382788658142,0,1.089949893951416
2023-12-20,1.0981045961380005,1.09797203540802,1.0935654640197754,1.0981045961380005,0,1.093597412109375
2023-12-21,1.094570875167847,1.099976897239685,1.0936251878738403,1.094570875167847,0,1.0947889804840087
2023-12-22,1.100618600845337,1.1040574312210083,1.0994206666946411,1.100618600845337,0,1.0950406551361085
2023-12-25,1.102657437324524,1.1042402982711792,1.0999890565872192,1.102657437324524,0,1.09766685962677
2023-12-26,1.1020255088806152,1.103996515274048,1.1009578704833984,1.1020255088806152,0,1.0995954036712647
2023-12-27,1.1043012142181396,1.1122480630874634,1.102924942970276,1.1043012142181396,0,1.1008347272872925
2023-12-28,1.110864281654358,1.113945484161377,1.1071009635925293,1.110864281654358,0,1.1040934085845948
2023-12-29,1.1068191528320312,1.1086474657058716,1.1043256521224976,1.1068191528320312,0,1.1053335189819335
2024-01-01,1.1055831909179688,1.1053388118743896,1.103996515274048,1.1055831909179688,0,1.1059186697006225
2024-01-02,1.1038745641708374,1.1046061515808103,1.0941996574401855,1.1038745641708374,0,1.106288480758667
2024-01-03,1.0941756963729858,1.0967004299163818,1.0898706912994385,1.0941756963729858,0,1.1042633771896362
2024-01-04,1.0927767753601074,1.0970205068588257,1.0917030572891235,1.0927767753601074,0,1.1006458759307862
2024-01-05,1.0947387218475342,1.0996382236480713,1.0879853963851929,1.0947387218475342,0,1.0982297897338866
2024-01-08,1.0942236185073853,1.0978153944015503,1.092454433441162,1.0942236185073853,0,1.09595787525177
2024-01-09,1.095170259475708,1.096731662750244,1.0912623405456543,1.095170259475708,0,1.094217014312744
2024-01-10,1.093242645263672,1.0969723463058472,1.0923351049423218,1.093242645263672,0,1.0940304040908813
2024-01-11,1.0975141525268557,1.0991426706314087,1.093147039413452,1.0975141525268557,0,1.0949778795242309
2024-01-12,1.0981649160385132,1.098659634590149,1.0937089920043943,1.0981649160385132,0,1.0956631183624268
2024-01-15,1.094570875167847,1.0958904027938845,1.0934100151062012,1.094570875167847,0,1.095732569694519
2024-01-16,1.094570875167847,1.094666838645935,1.086708426475525,1.094570875167847,0,1.095612692832947
2024-01-17,1.087878942489624,1.0884946584701538,1.0845398902893066,1.087878942489624,0,1.0945399522781374
2024-01-18,1.0885775089263916,1.0907504558563232,1.084869384765625,1.0885775089263916,0,1.0927526235580447
2024-01-19,1.0879143476486206,1.0892653465270996,1.0868265628814695,1.0879143476486206,0,1.090702509880066
2024-01-22,1.089229702949524,1.0909883975982666,1.0880327224731443,1.089229702949524,0,1.0896342754364015
2024-01-23,1.088020920753479,1.0918222665786743,1.0824267864227295,1.088020920753479,0,1.088324284553528
